,timeJD,sunPX,sunPY,sunPZ,earthPX,earthPY,earthPZ,scp1X,scp1Y,scp1Z,scv1X,scv1Y,scv1Z,scp2X,scp2Y,scp2Z,scv2X,scv2Y,scv2Z,scp3X,scp3Y,scp3Z,scv3X,scv3Y,scv3Z
1958,2463811.0,-0.005062518188529999,-0.0013507338388499999,-0.000426396103746,0.635021267673979,-0.7240396860337612,-0.3136907398179179,0.321974566178,-0.8622933861750001,-0.381632177673,0.016322281746499998,0.00513041474252,0.0022987597792600003,0.310001784377,-0.873389376155,-0.378132101909,0.016288765462,0.0050856038480399995,0.00204900978876,0.32526061465399997,-0.875082613157,-0.371454797003,0.0161849016127,0.00509018348061,0.00228822718776
1959,2463812.0,-0.005064195737140001,-0.0013566786046300002,-0.00042893827091500003,0.6479980249826826,-0.7140424466304005,-0.3093580308332504,0.33824718540200005,-0.857034600985,-0.379276579823,0.0162221482323,0.00538688832197,0.00241231621208,0.326243306877,-0.868175451288,-0.37602750514100003,0.016193477278799998,0.00534199987967,0.00216008475141,0.341396607611,-0.8698653620469999,-0.369112617277,0.0160863025957,0.0053440595678,0.0023960160525500003
1960,2463813.0,-0.0050658616887399996,-0.00136262710533,-0.000431482349145,0.6607885921216408,-0.7038441254884708,-0.3049381190001163,0.35441725102399996,-0.851520157007,-0.376807790353,0.0161171799123,0.0056417194929399995,0.00252513734185,0.34238713877800003,-0.862705881111,-0.37381213589699996,0.016093388671200002,0.00559688177776,0.00227054924641,0.357431661432,-0.864395024453,-0.366663002451,0.0159830283825,0.0055963443769499995,0.00250309226442
1961,2463814.0,-0.00506751607182,-0.0013685792528199997,-0.000434028292026,0.6733894390916337,-0.6934477837032383,-0.3004323020001539,0.370479944592,-0.8457517350370001,-0.37422656155999995,0.016007409739,0.00589483157077,0.00263718921993,0.35842849311499997,-0.856982217762,-0.37148662110299996,0.0159885267984,0.00585017359817,0.00238037038249,0.37336111626100005,-0.858673227791,-0.364106680513,0.0158751098683,0.005846965709149999,0.0026094251896
1962,2463815.0,-0.00506915892274,-0.0013745349621800001,-0.000436576054076,0.6857971372284787,-0.6828565121832603,-0.2958418918650826,0.386430481343,-0.839731092274,-0.371533679564,0.0158928721375,0.00614614844166,0.00274843815291,0.374362610802,-0.851006089128,-0.36905162049900003,0.0158789202564,0.0061017997909599995,0.00248951542575,0.389180343782,-0.852701671431,-0.361444409973,0.015762579236,0.00609585186776,0.00271498441796
1963,2463816.0,-0.0050707902854,-0.0013804941529500002,-0.00043912559143400004,0.6980083607776835,-0.6720734210992947,-0.2911682114161661,0.40226411167,-0.833460061735,-0.36872996404799996,0.0157736029922,0.006395594586850001,0.0028588507133899994,0.390184762064,-0.844779198439,-0.366507826474,0.0157645990719,0.006351685223640001,0.00259795180967,0.4048847485,-0.846482126178,-0.358676979638,0.0156454699456,0.0063429316769700005,0.00281973977088
1964,2463817.0,-0.0050724102105,-0.00138645675031,-0.000441676862569,0.7100198863571235,-0.6611016256234878,-0.2864125895111392,0.41797612257399996,-0.826940551649,-0.36581626798199995,0.015649639634,0.00664309510653,0.00296839375053,0.405890247867,-0.838303323837,-0.36385596389799996,0.0156455946968,0.0065997552043,0.00270564714514,0.42046976901600003,-0.8400164337459999,-0.355805208373,0.0155238167252,0.00658813450022,0.00292366130903
1965,2463818.0,-0.00507401875446,-0.0013924226860899998,-0.000444229828926,0.7218285873840365,-0.6499442281718538,-0.2815763552333844,0.433561839106,-0.820174544824,-0.362793477346,0.0155210208269,0.0068885757435400005,0.00307703440049,0.421474401335,-0.831580317929,-0.36109678993600003,0.015521940001,0.00684593550478,0.00281256923048,0.435930879288,-0.833306506206,-0.352829944859,0.015397655559399998,0.00683139025847,0.0030267193401199996
1966,2463819.0,-0.005075615978140001,-0.0013983918995500002,-0.000446784455476,0.7334314202650857,-0.6386042991391689,-0.2766608317556378,0.44901662578999996,-0.813164097994,-0.359662510836,0.015387786753499999,0.00713196290668,0.00318474009683,0.436932589173,-0.824612107307,-0.358231093857,0.015393669265999999,0.00709015238371,0.0029186860613800002,0.451263589883,-0.8263543254250001,-0.34975206734399994,0.0152670236797,0.00707262944826,0.00312888442653
1967,2463820.0,-0.0050772019452100005,-0.0014043643378299998,-0.000449340711114,0.7448254001519166,-0.6270848603528929,-0.2716673313332929,0.464335888038,-0.805911341144,-0.35642431956,0.015249979000799998,0.007373183693920001,0.00329147858072,0.452260213067,-0.817400692052,-0.35525969683200004,0.0152608181771,0.00733233260957,0.0030239658409299997,0.46646344921800004,-0.819161942476,-0.34657248338200003,0.0151319595527,0.0073117831596499995,0.0032301273929
1968,2463821.0,-0.00507877672057,-0.00141033995601,-0.000451898568875,0.7560075669088219,-0.6153888772016742,-0.2665971533952847,0.47951507354199996,-0.7984184768029999,-0.353079886729,0.015107640545,0.007612165915100001,0.0033972179109999995,0.467452711088,-0.809948145211,-0.352183451721,0.015123423815600001,0.0075724034836400006,0.00312837698951,0.481526044789,-0.811731477038,-0.343292129569,0.0149925028696,0.00754878309396,0.0033304193336500003
